tweet_id,text,rating_numerator,rating_denominator,name,dogs_stage,year,month,day,rating,jpg_url,dog_type,confidence_list,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url,rating_ratio
688898160958271489,When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,10.0,10.0,None,None,2016,1,18,10.0,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg,Ibizan_hound,0.8531700000000001,2027.0,751.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/MfEaMUFYTx,1.0
689154315265683456,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,9.0,10.0,None,None,2016,1,18,9.0,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,cocker_spaniel,0.816044,2987.0,956.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/o47yitCn9N,0.9
689275259254616065,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,10.0,10.0,Lucky,None,2016,1,19,10.0,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,American_Staffordshire_terrier,0.215161,1107.0,235.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/K55XrIoePl,1.0
689280876073582592,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,10.0,10.0,Herald,None,2016,1,19,10.0,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,Chihuahua,0.6375460000000001,1923.0,680.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/JR7hLnlgeS,1.0
689283819090870273,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,9.0,10.0,Chipson,None,2016,1,19,9.0,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,Scotch_terrier,0.267979,3155.0,1059.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/V62rIva61J,0.9
689517482558820352,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,12.0,10.0,Carl,None,2016,1,19,12.0,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,Pembroke,0.799319,3289.0,1377.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/Wk3XCnmDvm,1.2
689557536375177216,Downright majestic af 12/10 https://t.co/WFh2FEbYzj,12.0,10.0,None,None,2016,1,19,12.0,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,Eskimo_dog,0.169482,1984.0,439.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/WFh2FEbYzj,1.2
689599056876867584,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,11.0,10.0,None,None,2016,1,20,11.0,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg,cocker_spaniel,0.07310139999999997,11261.0,5294.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/TRAri5iHzd,1.1
689661964914655233,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,12.0,10.0,Luca,None,2016,1,20,12.0,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,Italian_greyhound,0.322818,3125.0,900.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/VcxZQPNZaV,1.2
689835978131935233,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,11.0,10.0,Fynn,None,2016,1,20,11.0,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,collie,0.600186,2104.0,723.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/MuqHPvtL8c,1.1
689877686181715968,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,9.0,10.0,Durg,None,2016,1,20,9.0,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,Old_English_sheepdog,0.26915500000000003,2941.0,1115.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/5iH08ltkoe,0.9
689977555533848577,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,12.0,10.0,None,None,2016,1,21,12.0,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg,Labrador_retriever,0.179625,1327.0,432.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/MXedEzSHIf,1.2
689999384604450816,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,10.0,10.0,Covach,None,2016,1,21,10.0,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,standard_poodle,0.444499,1368.0,354.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/fgMaP2zDMt,1.0
690005060500217858,"""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",10.0,10.0,None,None,2016,1,21,10.0,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg,Samoyed,0.270287,3546.0,1618.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/V8HcVIh4jt,1.0
690021994562220032,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",10.0,10.0,Geoff,None,2016,1,21,10.0,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,malamute,0.0406958,2707.0,985.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/TmlwQWnmRC,1.0
690360449368465409,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,9.0,10.0,the,None,2016,1,22,9.0,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,pug,0.686933,2577.0,845.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/B9ZXXKJYNx,0.9
690400367696297985,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",10.0,10.0,Eriq,None,2016,1,22,10.0,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,Pembroke,0.426459,1822.0,432.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/PlEXTofdpf,1.0
688804835492233216,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,12.0,10.0,None,None,2016,1,17,12.0,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg,malinois,0.199512,933.0,183.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/PMeq6IedU7,1.2
692901601640583168,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",10.0,10.0,None,None,2016,1,29,10.0,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,soft-coated_wheaten_terrier,0.403496,1705.0,579.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/N0OADmCnVV,1.0
695314793360662529,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,10.0,10.0,Colin,None,2016,2,4,10.0,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,Maltese_dog,0.678547,3504.0,1398.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/ioFy0cmK03,1.0
695409464418041856,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,10.0,10.0,Bob,None,2016,2,5,10.0,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,pug,0.997445,8388.0,3447.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/lORINwFXIV,1.0
695446424020918272,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,12.0,10.0,None,None,2016,2,5,12.0,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,basenji,0.748904,4260.0,1749.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/f9qlKiv39T,1.2
695629776980148225,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,8.0,10.0,Calvin,None,2016,2,5,8.0,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,Old_English_sheepdog,0.693857,4411.0,2010.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/NIvxgSQ9BS,0.8
695767669421768709,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,13.0,10.0,None,None,2016,2,6,13.0,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,soft-coated_wheaten_terrier,0.805139,1798.0,709.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/U0D1sbIDrG,1.3
695794761660297217,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,13.0,10.0,Wyatt,None,2016,2,6,13.0,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,Samoyed,0.962139,3059.0,742.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/PccQ1CFEDd,1.3
695816827381944320,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,11.0,10.0,None,None,2016,2,6,11.0,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,Pomeranian,0.382234,2909.0,1108.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/VsQdLxrv9h,1.1
696405997980676096,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,7.0,10.0,Berb,None,2016,2,7,7.0,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,borzoi,0.132845,3096.0,1115.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/CIFLjiTFwZ,0.7
696488710901260288,12/10 revolutionary af https://t.co/zKzq4nIY86,12.0,10.0,None,None,2016,2,8,12.0,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,briard,0.369063,2432.0,985.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/zKzq4nIY86,1.2
696754882863349760,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,10.0,10.0,Reptar,None,2016,2,8,10.0,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,toy_poodle,0.0983781,1432.0,348.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/l9k7TPP7Tp,1.0
696886256886657024,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,12.0,10.0,None,None,2016,2,9,12.0,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,kuvasz,0.383941,4684.0,1726.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/WqoZtX9jmJ,1.2
696894894812565505,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,9.0,10.0,None,None,2016,2,9,9.0,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,Appenzeller,0.665628,2264.0,656.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/RJvUjgGH5z,0.9
696900204696625153,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,12.0,10.0,Rosie,None,2016,2,9,12.0,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,Chihuahua,0.297735,3063.0,987.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/NKuON5Al8i,1.2
697242256848379904,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,10.0,10.0,Oakley,None,2016,2,10,10.0,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,Eskimo_dog,0.0635328,2443.0,643.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/7GQ7BTxywN,1.0
697255105972801536,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,10.0,10.0,Charlie,None,2016,2,10,10.0,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,Great_Dane,0.173989,2964.0,1110.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/Oe0XSGmfoP,1.0
697259378236399616,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",8.0,10.0,getting,None,2016,2,10,8.0,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,Great_Dane,0.999223,3184.0,968.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/iAeQNueou8,0.8
697270446429966336,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,10.0,10.0,Bentley,None,2016,2,10,10.0,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,toy_poodle,0.880014,4557.0,1813.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/7rS33sCKMS,1.0
697463031882764288,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,44.0,40.0,None,None,2016,2,10,11.0,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,Labrador_retriever,0.999885,3308.0,1353.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/HppvrYuamZ,1.1
697575480820686848,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,8.0,10.0,Ole,None,2016,2,11,8.0,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,whippet,0.119805,1975.0,483.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/PsqqotpBBQ,0.8
692894228850999298,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,10.0,10.0,Tupawc,None,2016,1,29,10.0,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,German_short-haired_pointer,0.876977,2187.0,762.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/mCqgtqLDCW,1.0
695051054296211456,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",6.0,10.0,Brian,None,2016,2,4,6.0,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,Boston_bull,0.761454,2570.0,765.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/vityMwPKKi,0.6
692919143163629568,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,9.0,10.0,None,None,2016,1,29,9.0,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,Saint_Bernard,0.612635,2596.0,729.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/TMpDHHGspy,0.9
693109034023534592,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",11.0,10.0,None,None,2016,1,29,11.0,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,cocker_spaniel,0.740013,1652.0,585.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/NY3cPAZAIM,1.1
693155686491000832,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,12.0,10.0,Dunkin,None,2016,1,29,12.0,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,Shih-Tzu,0.69748,7629.0,3087.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/At8Kxc5H9U,1.2
693231807727280129,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",9.0,10.0,Bodie,None,2016,1,30,9.0,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,vizsla,0.8764129999999999,2777.0,714.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/bpZsGMqVVP,0.9
693280720173801472,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,10.0,10.0,Sadie,None,2016,1,30,10.0,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,Labrador_retriever,0.340008,3238.0,1195.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/UzbhwXcLne,1.0
693622659251335168,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,10.0,10.0,None,None,2016,1,31,10.0,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,malamute,0.449298,1482.0,358.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/a1IrjaID3X,1.0
693642232151285760,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,9.0,10.0,Freddery,None,2016,1,31,9.0,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,Scottish_deerhound,0.111893,2463.0,397.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/6BS9XEip9a,0.9
693942351086120961,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,10.0,10.0,Kobe,None,2016,1,31,10.0,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,groenendael,0.550796,1688.0,351.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/LCA6Fr3X2M,1.0
694001791655137281,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,11.0,10.0,Chester,None,2016,2,1,11.0,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,Pembroke,0.769999,3290.0,985.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/YoII7tWXMT,1.1
694183373896572928,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,9.0,10.0,Lola,None,2016,2,1,9.0,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,Pekinese,0.08087000000000001,2847.0,895.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/pVebzwRioD,0.9
694206574471057408,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10.0,10.0,None,None,2016,2,1,10.0,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,Shih-Tzu,0.352547,4019.0,1957.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/Sd4qAdSRqI,1.0
694352839993344000,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10.0,10.0,Oliviér,None,2016,2,2,10.0,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,Australian_terrier,0.407886,1968.0,587.0,8947174.0,18.0,Twitter for iPhone,Original tweet,https://t.co/6NgsQJuSBJ,1.0
688789766343622656,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,8.0,10.0,Pubert,None,2016,1,17,8.0,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,American_Staffordshire_terrier,0.5996600000000001,2149.0,635.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/2TWxg0rgyG,0.8
688547210804498433,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,9.0,10.0,Frönq,None,2016,1,17,9.0,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,papillon,0.531279,2506.0,671.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/7ycWCUrjmZ,0.9
683357973142474752,"""Have a seat, son. There are some things we need to discuss"" 10/10 https://t.co/g4G5tvfTVd",10.0,10.0,None,None,2016,1,2,10.0,https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,Pembroke,0.406509,2794.0,878.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/g4G5tvfTVd,1.0
683391852557561860,"Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/YHXrdUTHd6",11.0,10.0,Jack,None,2016,1,2,11.0,https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg,French_bulldog,0.992833,7376.0,2306.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/YHXrdUTHd6,1.1
683449695444799489,I just want to be friends with this dog. Appears to be into the sports. A true brobean. 10/10 would introduce to mom https://t.co/1Z7Q6svWpe,10.0,10.0,None,None,2016,1,3,10.0,https://pbs.twimg.com/media/CXwZ3pbWsAAriTv.jpg,Lakeland_terrier,0.303512,3744.0,1551.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/1Z7Q6svWpe,1.0
683498322573824003,This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin https://t.co/ObWcOEekt0,11.0,10.0,Griffin,None,2016,1,3,11.0,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg,Airedale,0.945362,3068.0,932.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/ObWcOEekt0,1.1
683742671509258241,Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell https://t.co/eoL1bCpWCg,11.0,10.0,Sebastian,None,2016,1,3,11.0,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,Pembroke,0.895279,6244.0,3181.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/eoL1bCpWCg,1.1
683773439333797890,This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10 https://t.co/qipZbshNsR,9.0,10.0,Buddy,None,2016,1,3,9.0,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg,miniature_pinscher,0.0728852,3233.0,1293.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/qipZbshNsR,0.9
683849932751646720,This is Jiminy. He's not the brightest dog. Needs to lay off the kibble. 5/10 still petable https://t.co/omln4LOy1x,5.0,10.0,Jiminy,None,2016,1,4,5.0,https://pbs.twimg.com/media/CX2F4qNUQAAR6Cm.jpg,Mexican_hairless,0.164906,2526.0,916.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/omln4LOy1x,0.5
683852578183077888,"Say hello to Tiger. He's a penbroke (little dog pun for ya, no need to applaud I know it was good) 10/10 good dog https://t.co/Yei0HzS3JN",10.0,10.0,Tiger,None,2016,1,4,10.0,https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg,toy_poodle,0.5513520000000001,1879.0,332.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/Yei0HzS3JN,1.0
683857920510050305,Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days https://t.co/LoKVvc1xAW,10.0,10.0,Sadie,None,2016,1,4,10.0,https://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg,bluetick,0.174738,3677.0,1075.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/LoKVvc1xAW,1.0
684097758874210310,Say hello to Lupe. This is how she sleeps. 10/10 impressive really https://t.co/Fz6iZWlk8C,10.0,10.0,Lupe,None,2016,1,4,10.0,https://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg,Labrador_retriever,0.6278560000000001,3971.0,1381.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/Fz6iZWlk8C,1.0
684177701129875456,This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower https://t.co/myUUwqJIs7,10.0,10.0,Kulet,None,2016,1,5,10.0,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,chow,0.334783,1952.0,636.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/myUUwqJIs7,1.0
684188786104872960,"""Yo Boomer I'm taking a selfie, grab your stick""
""Ok make sure to get this rad hole I just dug in there""

Both 10/10 https://t.co/e0gbl9VFpA",10.0,10.0,None,None,2016,1,5,10.0,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,kelpie,0.537782,3377.0,1119.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/e0gbl9VFpA,1.0
684195085588783105,This is Tino. He really likes corndogs. 9/10 https://t.co/cUxGtnBfc2,9.0,10.0,Tino,None,2016,1,5,9.0,https://pbs.twimg.com/media/CX6_y6OU0AAl3v2.jpg,Chihuahua,0.379365,1843.0,488.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/cUxGtnBfc2,0.9
684222868335505415,Someone help the girl is being mugged. Several are distracting her while two steal her shoes. Clever puppers 121/110 https://t.co/1zfnTJLt55,121.0,110.0,None,None,2016,1,5,11.0,https://pbs.twimg.com/media/CX7Y_ByWwAEJdUy.jpg,soft-coated_wheaten_terrier,0.7911819999999999,3706.0,1309.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/1zfnTJLt55,1.1
684225744407494656,"Two sneaky puppers were not initially seen, moving the rating to 143/130. Please forgive us. Thank you https://t.co/kRK51Y5ac3",143.0,130.0,None,None,2016,1,5,11.0,https://pbs.twimg.com/media/CX7br3HWsAAQ9L1.jpg,golden_retriever,0.203249,1199.0,197.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/kRK51Y5ac3,1.1
684241637099323392,This is Obi. He got camera shy. 12/10 https://t.co/feiPiq7z94,12.0,10.0,Obi,None,2016,1,5,12.0,https://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg,Pembroke,0.508498,7839.0,3139.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/feiPiq7z94,1.2
684460069371654144,This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph https://t.co/bicyOV6lju,10.0,10.0,Jeph,None,2016,1,5,10.0,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,Labrador_retriever,0.673691,1909.0,538.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/bicyOV6lju,1.0
684481074559381504,Meet Pippa. She's an Elfin High Feta. Compact af. Easy to transport. Great for vacations. 10/10 would keep in pocket https://t.co/nBtDeZ4yAb,10.0,10.0,Pippa,None,2016,1,5,10.0,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,Chihuahua,0.93781,3743.0,1126.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/nBtDeZ4yAb,1.0
684538444857667585,"After watching this video, we've determined that Pippa will be upgraded to a 12/10. Please enjoy https://t.co/IKoRK4yoxV",12.0,10.0,None,None,2016,1,6,12.0,https://pbs.twimg.com/ext_tw_video_thumb/684538367950872576/pu/img/kTKOkSU45BS-fpq8.jpg,Chihuahua,0.702583,2558.0,911.0,8947175.0,18.0,Twitter for iPhone,Original tweet,https://t.co/IKoRK4yoxV,1.2
